,CI_NAME,EQUIPTYPE
14516,PTVC01,BTS
14517,PUCM01,BTS
14518,PUDV18,BTS
14519,PVCE01,BTS
14520,PWLG01,BTS
14521,PWLG02,BTS
14522,PZBR01,BTS
14523,IJIR02,BTS
14524,IJIR03,BTS
14525,IJIR04,BTS
14526,IJIR05,BTS
14527,IPFR01,BTS
14528,IPFR02,BTS
14529,IQUI01,BTS
14530,ITAA01,BTS
14531,ITAA02,BTS
14532,ITAA03,BTS
14533,IVOB01,BTS
14534,JAOB01,BTS
14535,JGIR01,BTS
14536,JUCS01,BTS
14537,CRUR30,BTS
14538,CRUR31,BTS
14539,CRVG43,BTS
14540,CRVH01,BTS
14541,CRVM01,BTS
14542,CRVS01,BTS
14543,CRVS02,BTS
14544,CRVS03,BTS
14545,CSBG01,BTS
14546,CSCT01,BTS
14547,CSDV21,BTS
14548,CSFS01,BTS
14549,CSFS02,BTS
14550,CSLJ01,BTS
14551,CSLJ02,BTS
14552,CSNC01,BTS
14553,CSPG01,BTS
14554,CSVC01,BTS
14555,CSVG72,BTS
14556,CTAC04,BTS
14557,CTAL22,BTS
14558,CTBN17,BTS
14559,CTCA11,BTS
14560,CTCI19,BTS
14561,CTCK01,BTS
14562,CTDD01,BTS
14563,CTED01,BTS
14564,CTED07,BTS
14565,CTGA01,BTS
14566,CTHO13,BTS
14567,CTHP01,BTS
14568,PETR13,BTS
14569,PETR14,BTS
14570,PETR15,BTS
14571,PETR16,BTS
14572,PETR17,BTS
14573,PETR18,BTS
14574,PETR19,BTS
14575,PETR21,BTS
14576,PETR22,BTS
14577,PETR23,BTS
14578,PETR24,BTS
14579,PASR01,BTS
14580,PASR02,BTS
14581,PASR03,BTS
14582,PASR04,BTS
14583,PASR05,BTS
14659,PASR07,BTS
14660,PASR08,BTS
14661,PASR09,BTS
14662,PASR10,BTS
14663,PASR11,BTS
14664,PASR12,BTS
14665,BLMN59,BTS
14668,RPFS01,BTS
14669,RPIT02,BTS
14670,RPIT03,BTS
14671,RORD03,BTS
14672,RORO00,BTS
14673,RORO01,BTS
14674,ROSI01,BTS
14675,RPEA01,BTS
14676,RPRP00,BTS
14677,RQCT01,BTS
14678,RQRQ00,BTS
14679,QVQV01,BTS
14680,RASA01,BTS
14681,RASA02,BTS
14682,RGZR01,BTS
14683,RIPR04,BTS
14684,RIPR05,BTS
14685,RRSR01,BTS
14687,PASR14,BTS
14688,PBGR01,BTS
14689,PCCA01,BTS
14690,PIOB01,BTS
14691,PISE01,BTS
14692,PLAN01,BTS
14693,PMBR01,BTS
14694,PMBR02,BTS
14695,PMFR01,BTS
14696,PMMR01,BTS
14697,POAC96,BTS
14698,POTR01,BTS
14699,PUCR01,BTS
14702,PWIR01,BTS
14703,PXRR01,BTS
14731,QRIR01,BTS
14732,RPJB01,BTS
14733,RPRC01,BTS
14734,RPSO01,BTS
14735,RPVC01,BTS
14736,RPVR01,BTS
14737,RQCN01,BTS
14738,RQTG01,BTS
14739,RSBR01,BTS
14740,RSCT01,BTS
14741,RSGV15,BTS
14742,RTBG01,BTS
14743,RTEM01,BTS
14744,RTEM02,BTS
14745,RTEM03,BTS
14746,RTEM04,BTS
14747,RTEM05,BTS
14748,RVDG01,BTS
14749,RVDG02,BTS
14750,RVDG03,BTS
14751,RVDG04,BTS
14752,RVDG05,BTS
14759,RVDG06,BTS
14760,RVDG07,BTS
14761,RVDG09,BTS
14762,RVDG10,BTS
14763,RWCN01,BTS
14764,RXJC01,BTS
14765,RZCE01,BTS
14767,SAAF01,BTS
14768,SABA01,BTS
14769,SABA02,BTS
14770,SABA03,BTS
14771,SABA04,BTS
14772,SABA05,BTS
14773,SABA06,BTS
14774,SABA07,BTS
14775,SABA08,BTS
14776,SABA10,BTS
14777,SABA11,BTS
14778,SABA12,BTS
14779,SABA13,BTS
14780,SABA14,BTS
14781,SABA15,BTS
14782,SABR01,BTS
14783,SABR02,BTS
14784,SABR04,BTS
14785,SABR05,BTS
14786,SABR06,BTS
14787,SABR07,BTS
14788,SABR08,BTS
14789,SABR09,BTS
14790,SACB02,BTS
14791,SACB03,BTS
14792,SACB04,BTS
14793,NLNL00,BTS
14794,NLRJX743,BTS
14795,NLRJX744,BTS
14796,NLRJX745,BTS
14797,NLRJX746,BTS
14798,NLRJX771,BTS
14799,ROPA05,BTS
14800,BECE01,BTS
14801,BESP01,BTS
14802,BFRX01,BTS
14803,BFRX02,BTS
14804,BFRX03,BTS
14805,BFRX04,BTS
14806,BFRX05,BTS
14807,BFRX06,BTS
14808,BFRX07,BTS
14809,BFRX08,BTS
14810,BFRX09,BTS
14811,BFRX10,BTS
14812,PASR13,BTS
14813,BVST24,BTS
14814,BVTG01,BTS
14815,BVTS01,BTS
14816,BWBW00,BTS
14817,BWBW01,BTS
14818,BWTI01,BTS
14819,BXBX00,BTS
14820,BXBX01,BTS
14821,BXCT01,BTS
14822,BXMC00,BTS
14823,BYBY00,BTS
14824,BYBY01,BTS
14825,BYCT01,BTS
14826,BYCT02,BTS
14827,BZBZ00,BTS
14828,BOCT01,BTS
14829,BODE01,BTS
14830,BODE02,BTS
14831,BONF01,BTS
14832,BPAC01,BTS
14833,BPBP00,BTS
14834,BPBP01,BTS
14835,BPCP01,BTS
14836,SACB05,BTS
14837,SACB06,BTS
14838,SACB07,BTS
14839,SACB09,BTS
14840,SACB10,BTS
14842,SACB11,BTS
14845,SACB14,BTS
14846,SACB18,BTS
14847,SACD01,BTS
14848,SACD02,BTS
14849,SACD04,BTS
14850,SACD05,BTS
14851,SACD06,BTS
14852,SACD07,BTS
14853,SACD08,BTS
14888,SACD09,BTS
14889,SACD11,BTS
14890,SACD12,BTS
14891,SACD13,BTS
14904,SACD14,BTS
14905,SACD15,BTS
14906,SACD16,BTS
14907,SACD17,BTS
14908,SACD18,BTS
14909,SACD19,BTS
14910,SACD20,BTS
14911,SACD21,BTS
14912,SACD22,BTS
14913,SACD27,BTS
14914,SACD28,BTS
14915,SACD35,BTS
14916,SACE01,BTS
14917,SACE02,BTS
14918,SACE03,BTS
14919,SACE04,BTS
14935,SACE05,BTS
14936,SACE06,BTS
14937,SACE07,BTS
14938,SACE08,BTS
14939,SACE09,BTS
14940,SACE10,BTS
14941,SACE11,BTS
14942,SACE12,BTS
14943,SACE13,BTS
14944,SACE14,BTS
14945,SACE15,BTS
14971,SACM01,BTS
14972,SACM02,BTS
14973,SACN01,BTS
14974,SACT01,BTS
14975,SACT02,BTS
14977,SACT03,BTS
15017,QFCT01,BTS
15018,QGQG00,BTS
15019,QIQI00,BTS
15020,QIQI01,BTS
15021,QJQJ00,BTS
15022,QMCT02,BTS
15023,QMQM00,BTS
15024,QMQM01,BTS
15025,QNCT01,BTS
15026,BOBO02,BTS
15027,BPCT01,BTS
15028,BPFD01,BTS
15029,BPJM01,BTS
15030,BPNB01,BTS
15031,BPSJ01,BTS
15032,BPSL01,BTS
15033,ROCA01,BTS
15055,ROCT01,BTS
15056,ROEM01,BTS
15057,ROIM01,BTS
15058,ROIM02,BTS
15059,ROIM03,BTS
15060,ROIM04,BTS
15061,ROIM05,BTS
15063,ROIM06,BTS
15064,ROIM07,BTS
15065,ROIM08,BTS
15066,ROIM09,BTS
15067,ROIM10,BTS
15068,ROIM13,BTS
15069,ROPA01,BTS
15070,ROPA02,BTS
15071,ROPA03,BTS
15072,ROPA04,BTS
15073,STRM07,BTS
15074,STRM08,BTS
15075,SABR10,BTS
15076,SABR11,BTS
15077,SABR12,BTS
15078,PZRD05,BTS
15079,PZUR50,BTS
15080,PZUR51,BTS
15081,QACT01,BTS
15082,QHCT01,BTS
15083,QLSJ01,BTS
15084,QMCT01,BTS
15085,QNPG01,BTS
15086,RACI01,BTS
15088,RAIT01,BTS
15089,RBAR01,BTS
15090,RBJF46,BTS
15091,RCBH48,BTS
15092,RCHF01,BTS
15093,RCHF02,BTS
15094,RDAR01,BTS
15095,RECT01,BTS
15096,REJF28,BTS
15097,RFCT01,BTS
15098,RFJB00,BTS
15099,RGVF01,BTS
15100,CRTG03,BTS
15101,CRTG05,BTS
15102,CTIC24,BTS
15103,CTIN20,BTS
15104,CTIT21,BTS
15105,CTJK01,BTS
15106,CTJP10,BTS
15107,CTJR12,BTS
15116,CTMN01,BTS
15117,CTMN02,BTS
15118,CTNC18,BTS
15119,CTNE01,BTS
15120,CTNP23,BTS
15121,CTPF09,BTS
15122,CTPI03,BTS
15123,CTPP08,BTS
15124,CTRH01,BTS
15125,CTRO01,BTS
15126,CTSA01,BTS
15127,CTSB26,BTS
15128,CTSJ15,BTS
15130,CTSR02,BTS
15131,CTSS01,BTS
15132,CTTF05,BTS
15133,CTTL14,BTS
15134,CTVG86,BTS
15135,CTVL01,BTS
15136,CTXL25,BTS
15137,SABR13,BTS
15138,CXAG01,BTS
15200,CXVG28,BTS
15201,CXXG01,BTS
15202,CYCT01,BTS
15203,CZCT01,BTS
15204,CZFP01,BTS
15205,CZFS01,BTS
15206,CZFS02,BTS
15207,CZKG01,BTS
15208,CZKG02,BTS
15209,CZRM01,BTS
15210,CZRO01,BTS
15211,CZRO03,BTS
15212,CZRO05,BTS
15213,CZRO06,BTS
15214,CZRO07,BTS
15215,CZRO08,BTS
15216,CZRO09,BTS
15217,CZRO10,BTS
15218,CZRO11,BTS
15219,CZRO12,BTS
15220,CZRO14,BTS
15221,CZVG89,BTS
15222,DBVC01,BTS
15223,DDCO01,BTS
15224,DDCT01,BTS
15225,DDCT02,BTS
15226,DDDV17,BTS
15227,DDED01,BTS
15228,DDJN01,BTS
15229,DDJO01,BTS
15230,DDJO02,BTS
15231,DDJP01,BTS
15232,DDJR01,BTS
15233,DDMH01,BTS
15234,DDPA01,BTS
15235,DDPJ01,BTS
15236,DDSA01,BTS
15237,DDSA02,BTS
15238,DDSA03,BTS
15239,DDSN01,BTS
15240,DDSN02,BTS
15241,DDTB01,BTS
15242,DDVC01,BTS
15243,DDVC02,BTS
15244,DDVM02,BTS
15245,SADD01,BTS
15246,SADD02,BTS
15247,SAEG01,BTS
15248,CUIT01,BTS
15249,CUJF15,BTS
15250,CUJF50,BTS
15251,CUJF51,BTS
15252,CUMC09,BTS
15272,CUMC31,BTS
15273,CUMC32,BTS
15274,CUMC49,BTS
15275,CURA00,BTS
15276,CVIT01,BTS
15277,CVJJ01,BTS
15278,CVJJ02,BTS
15279,CVNC01,BTS
15288,CVNE01,BTS
15289,CVPK01,BTS
15290,CVSC01,BTS
15291,CVSJ01,BTS
15292,QNQN00,BTS
15293,BFRX12,BTS
15294,BFRX13,BTS
15295,BFRX14,BTS
15296,BFRX15,BTS
15297,BFRX22,BTS
15315,BGCE01,BTS
15316,BGER01,BTS
15317,BGER02,BTS
15318,BGER03,BTS
15319,BGER04,BTS
15320,BGMB51,BTS
15321,BGSM01,BTS
15322,BIMO01,BTS
15328,BFRX11,BTS
15329,SAFE02,BTS
15330,SAFE03,BTS
15331,SAFE04,BTS
15332,SAFE06,BTS
15333,SAFE07,BTS
15334,SAFE08,BTS
15367,SAFE09,BTS
15368,SAFE10,BTS
15369,SAFE11,BTS
15370,SAFE12,BTS
15371,SAFE13,BTS
15372,SAFE14,BTS
15373,SAFE18,BTS
15374,SAIG01,BTS
15375,SAIG02,BTS
15376,SAIG03,BTS
15377,SAIG04,BTS
15378,SAIG05,BTS
15379,SAIG06,BTS
15380,CVUR27,BTS
15381,CVVG67,BTS
15382,CVXL02,BTS
15383,CWWG01,BTS
15384,ITCT01,BTS
15385,ITHB01,BTS
15386,ITMR01,BTS
15387,ITPC01,BTS
15388,ITPI01,BTS
15389,ITPR01,BTS
15390,ITPR02,BTS
15391,ITPR03,BTS
15393,ITPT01,BTS
15394,ITRC02,BTS
15395,ITRD02,BTS
15396,ITRD03,BTS
15397,ITSA01,BTS
15398,ITSJ01,BTS
15399,ITSL01,BTS
15400,ITSL02,BTS
15401,ITSS03,BTS
15402,ITTD04,BTS
15403,ITVL01,BTS
15404,ITVP01,BTS
15405,IUBG01,BTS
15406,IUBG02,BTS
15407,IUBG03,BTS
15408,IUBG05,BTS
15409,IUBG06,BTS
15410,IUCG01,BTS
15411,IUCN01,BTS
15412,IUIT01,BTS
15413,IUMV01,BTS
15414,IUSG01,BTS
15415,IUUD21,BTS
15416,IUUR16,BTS
15417,IUUR74,BTS
15418,IUVC01,BTS
15419,IVVG41,BTS
15420,IYRS01,BTS
15421,JABR01,BTS
15422,JAMC23,BTS
15423,JAMC25,BTS
15424,JAMS01,BTS
15425,JBCN01,BTS
15426,JBFG01,BTS
15427,BQBQ00,BTS
15428,BQBQ01,BTS
15429,BQBQ02,BTS
15431,BQBQ04,BTS
15432,BQCT01,BTS
15433,BQRD01,BTS
15434,BRAC01,BTS
15435,BRAG01,BTS
15454,BRAG02,BTS
15455,BRAG03,BTS
15456,BRAG04,BTS
15457,BRAG05,BTS
15458,BRAM01,BTS
15459,BRBR00,BTS
15460,BRBV02,BTS
15461,TOMT01,BTS
15462,TPVG06,BTS
15463,TRBS01,BTS
15464,TRGG01,BTS
15465,BRCO01,BTS
15466,BRCS01,BTS
15467,BRCT01,BTS
15468,BRCT02,BTS
15469,BREV01,BTS
15470,BREV02,BTS
15471,BRJC01,BTS
15472,BRJF01,BTS
15473,BRJF02,BTS
15474,BRJJ01,BTS
15475,BRJN02,BTS
15476,BRJN04,BTS
15477,BRPC01,BTS
15478,BRSJ01,BTS
15479,BRSL05,BTS
15480,BRSR00,BTS
15481,BRST01,BTS
15482,BRUN01,BTS
15483,BRUN02,BTS
15484,BRVA01,BTS
15485,BRVA03,BTS
15486,BSBS00,BTS
15487,BSBS01,BTS
15488,BSBV01,BTS
15489,BSCT01,BTS
15490,BSIS01,BTS
15496,JFCA22,BTS
15497,JFCG25,BTS
15498,JFCV79,BTS
15499,JFDI77,BTS
15500,JFEP63,BTS
15501,JFFM01,BTS
15502,JFFS07,BTS
15503,JFGM42,BTS
15504,JFHA65,BTS
15505,JFHD66,BTS
15506,JFJE29,BTS
15507,JFJG40,BTS
15508,JFJU69,BTS
15509,JFLN14,BTS
15510,JFMB10,BTS
15511,TRJF36,BTS
15512,TSHG01,BTS
15535,TSPG01,BTS
15536,TSPP01,BTS
15537,TSPP03,BTS
15538,TSRB01,BTS
15539,TTBH34,BTS
15540,TTBH35,BTS
15541,TTBH47,BTS
15542,TTBH50,BTS
15543,TTBH75,BTS
15544,TTCN01,BTS
15545,TTVC01,BTS
15546,TUUD18,BTS
15547,TUUR01,BTS
15548,TUUR26,BTS
15549,TVAG01,BTS
15550,TWCC01,BTS
15551,TXCE01,BTS
15552,TYCE01,BTS
15553,UAJF12,BTS
15554,UAJF30,BTS
15555,UAJF44,BTS
15556,UBCT01,BTS
15557,UBES01,BTS
15558,UBIT01,BTS
15559,UBJZ01,BTS
15560,UBJZ03,BTS
15561,UBLG01,BTS
15562,UBLZ01,BTS
15563,UBMD01,BTS
15626,RIBH49,BTS
15627,RJFS01,BTS
15628,RKCE01,BTS
15629,RLVC01,BTS
15630,RMCE01,BTS
15631,RMCT01,BTS
15632,RMMC21,BTS
15633,RNCE01,BTS
15634,RNCE02,BTS
15635,RNIA03,BTS
15636,RNJN02,BTS
15637,RNME05,BTS
15638,RNME07,BTS
15639,RNVZ04,BTS
15640,ROAR01,BTS
15641,ROJF57,BTS
15642,CZAR03,BTS
15643,CZAR04,BTS
15664,CZAR05,BTS
15665,CZAR06,BTS
15666,DLDR01,BTS
15667,DMCR01,BTS
15668,DOFR01,BTS
15669,DVCR01,BTS
15670,EGCR01,BTS
15671,EGVR01,BTS
15672,EIJR01,BTS
15673,EIJR02,BTS
15674,ENSR01,BTS
15675,ENSR03,BTS
15676,EPOR01,BTS
15677,ERBR01,BTS
15678,ERER01,BTS
15679,ERER02,BTS
15680,ERER03,BTS
15681,ERER04,BTS
15682,ERER05,BTS
15683,CSLR18,BTS
15684,CSLR19,BTS
15685,CSLR21,BTS
15686,CSLR23,BTS
15687,CSLR25,BTS
15688,CSLR26,BTS
15689,CSLR27,BTS
15690,CSLR28,BTS
15691,CSLR29,BTS
15692,CSLR30,BTS
15693,CSLR31,BTS
15694,CSLR33,BTS
15695,CSLR34,BTS
15696,CSLR35,BTS
15697,CSLR37,BTS
15698,CSLR39,BTS
15699,CSLR41,BTS
15700,CSLR42,BTS
15701,CSUR01,BTS
15702,CSXR01,BTS
15703,CSXR03,BTS
15704,CTUR01,BTS
15705,CTWR01,BTS
15706,CWRR01,BTS
15707,CXIR01,BTS
15708,CYGR01,BTS
15709,CYIR01,BTS
15710,CZAR01,BTS
15711,CZAR02,BTS
15712,TERE20,BTS
15713,TEST04,BTS
15714,TTST01,BTS
15715,PVOO07,BTS
15716,PVOO08,BTS
15717,PVOO09,BTS
15718,PVOO10,BTS
15760,PVOO11,BTS
15761,PVOO12,BTS
15762,PVOO15,BTS
15763,PVOO16,BTS
15764,PVOO17,BTS
15765,PVOO18,BTS
15766,PVOO20,BTS
15767,PVOO21,BTS
15768,PVOO26,BTS
15769,PVOO28,BTS
15770,PVOO34,BTS
15771,PVOO50,BTS
15772,PVOO69,BTS
15773,PVPV00,BTS
15774,PVPV01,BTS
15775,PVTM01,BTS
15776,PVTM02,BTS
15777,PVTM03,BTS
15778,ESAR01,BTS
15779,ESAR02,BTS
15780,ESAR03,BTS
15781,ESCT01,BTS
15782,ETCT01,BTS
15783,ETVG42,BTS
15784,EUCE01,BTS
15785,EVCE01,BTS
15786,IORC01,BTS
15787,IMUC01,BTS
15788,IMVI01,BTS
15789,INCE01,BTS
15790,INRV01,BTS
15819,IOBS01,BTS
15820,IOCE01,BTS
15821,JBJZ02,BTS
15850,JBJZ03,BTS
15851,JBJZ04,BTS
15852,JBJZ05,BTS
15853,JBJZ07,BTS
15854,JBMC01,BTS
15855,JBMC03,BTS
15856,JBMC05,BTS
15857,RCAR01,BTS
15858,QOQO00,BTS
15859,QPCT01,BTS
15860,QPQP00,BTS
15861,QQQQ00,BTS
15862,QRCT01,BTS
15863,QTCT01,BTS
15864,QTQT00,BTS
15865,QUCT01,BTS
15866,QUQU00,BTS
15867,QUQU01,BTS
15868,QUQU02,BTS
15869,QVCT01,BTS
15870,QWQW00,BTS
15871,QXBA01,BTS
15872,QXQX00,BTS
15873,QXQX01,BTS
15874,QXQX02,BTS
15875,QXQX03,BTS
15876,QXQX04,BTS
15877,QYCT01,BTS
15878,QZQZ00,BTS
15879,RACA01,BTS
15880,RACT01,BTS
15881,RAMC01,BTS
15882,RAPE00,BTS
15883,RAPO01,BTS
15884,RARA00,BTS
15885,RBCT01,BTS
15886,JBJZ01,BTS
15887,RBFQ01,BTS
15888,RBHS01,BTS
15889,RBHS02,BTS
15890,RBHS03,BTS
15891,RBNC01,BTS
15892,RBOA02,BTS
15893,RBOA03,BTS
15894,RBOA04,BTS
15895,RBOA05,BTS
15896,RBOA06,BTS
15897,RBOA07,BTS
15898,RBOA08,BTS
15899,RBOA09,BTS
15900,RBOA10,BTS
15901,RBOA11,BTS
15902,RBOA12,BTS
15944,RBOA13,BTS
15945,RBOA15,BTS
15946,PVRG01,BTS
15947,PVSU01,BTS
15948,PWCE01,BTS
15949,PWWR01,BTS
15950,PXCE01,BTS
15951,PYCE01,BTS
15952,PYMO02,BTS
15967,PYMR01,BTS
15968,RJPV03,BTS
15969,RJPV04,BTS
15970,RJPV05,BTS
15971,RJPV06,BTS
15972,RJPV08,BTS
15973,RJPV09,BTS
15974,VSVS00,BTS
15975,VSVS01,BTS
15976,VSVS02,BTS
15977,RBOA99,BTS
15978,RBRB00,BTS
15979,RBRB01,BTS
15980,RCAD00,BTS
15981,RCAF00,BTS
15982,RCAF02,BTS
15983,RCAG00,BTS
15984,RCAP00,BTS
15985,RCAR00,BTS
15986,IORD01,BTS
15987,RJPH06,BTS
15988,RJPH07,BTS
15989,RJPH08,BTS
15990,RJPH09,BTS
15991,RJPH10,BTS
15992,RJPH11,BTS
15993,RJPH12,BTS
15994,RJPH13,BTS
16052,RJPH14,BTS
16053,RJPH15,BTS
16054,RJPH16,BTS
16055,RJPH17,BTS
16056,RJPH18,BTS
16057,RJPH19,BTS
16058,RJPH20,BTS
16059,RJPV02,BTS
16060,SXCE01,BTS
16061,SXCT01,BTS
16062,SXFS01,BTS
16063,SYCN01,BTS
16064,SZCE01,BTS
16065,SZDQ05,BTS
16066,SZGG01,BTS
16067,SZID04,BTS
16068,SZIT01,BTS
16069,JBMC06,BTS
16070,JBMC35,BTS
16071,JBRE01,BTS
16072,JBRM01,BTS
16073,JBSC01,BTS
16074,JBTP01,BTS
16075,JCAM01,BTS
16076,JCAV01,BTS
16077,JCBB01,BTS
16078,JCCA01,BTS
16079,JCCA03,BTS
16080,JCCG01,BTS
16082,JCJC01,BTS
16110,JCJP01,BTS
16111,JCNE01,BTS
16112,JCPM01,BTS
16113,JCRA01,BTS
16114,JCSJ01,BTS
16115,JCSS01,BTS
16116,JCVC01,BTS
16117,JCVD01,BTS
16118,JCVG35,BTS
16119,JCVP01,BTS
16120,JCVR01,BTS
16121,JCVX01,BTS
16122,JDAG01,BTS
16123,JDAG02,BTS
16124,JDJA01,BTS
16125,JDJB01,BTS
16126,JDJB02,BTS
16127,JDJB03,BTS
16128,JECT01,BTS
16129,JEFS01,BTS
16130,JEFS02,BTS
16131,JFAR06,BTS
16132,JFBA04,BTS
16133,JFBB09,BTS
16134,JFBB11,BTS
16189,JFBC70,BTS
16190,JFBD03,BTS
16191,JFBF11,BTS
16192,JFBP32,BTS
16193,RJSC05,BTS
16194,RJSC06,BTS
16195,RJSC07,BTS
16196,RJSC08,BTS
16197,RJSC09,BTS
16198,RJSC10,BTS
16199,RJSC11,BTS
16200,RJSC12,BTS
16201,RJSC13,BTS
16202,RJSC14,BTS
16203,RJSC16,BTS
16204,RJSC17,BTS
16205,RJSC18,BTS
16206,RJSC20,BTS
16207,RJSZ01,BTS
16210,RJSZ02,BTS
16211,RJSZ05,BTS
16212,RJSZ06,BTS
16217,RJSZ07,BTS
16218,RJSZ08,BTS
16223,RJSZ09,BTS
16224,RJSZ10,BTS
16225,RJSZ11,BTS
16226,RJSZ12,BTS
16227,RJSZ13,BTS
16228,RJSZ14,BTS
16229,RJSZ15,BTS
16230,RJSZ18,BTS
16231,RJPV10,BTS
16232,RJPV11,BTS
16233,RJPV12,BTS
16234,RJPV13,BTS
16235,RJPV14,BTS
16236,RJPV16,BTS
16237,RJPV17,BTS
16238,RJPV19,BTS
16239,RJSC01,BTS
16240,RJSC02,BTS
16241,RJSC03,BTS
16242,RJSC04,BTS
16243,RCAR03,BTS
16244,RCAT00,BTS
16245,RCBB00,BTS
16246,RCBG00,BTS
16247,RCBG01,BTS
16248,RCBG02,BTS
16249,RCBG03,BTS
16250,RCBG04,BTS
16251,RCBG05,BTS
16252,RCBG06,BTS
16253,RCBG08,BTS
16254,RCBG09,BTS
16255,RCBG10,BTS
16256,RCBG11,BTS
16257,RCBG12,BTS
16258,RCBG13,BTS
16259,RCBG15,BTS
16260,RCBG17,BTS
16261,RCBG19,BTS
16262,RCBG21,BTS
16265,RCBG22,BTS
16272,RCBG23,BTS
16297,RCBG24,BTS
16298,RCBG25,BTS
16299,RCBG27,BTS
16300,RCBG31,BTS
16301,RCBH00,BTS
16302,RCBI00,BTS
16303,RCBR00,BTS
16304,RCBV01,BTS
16305,PRCB01,BTS
16306,PRCB02,BTS
16307,PRCE01,BTS
16308,PRFE01,BTS
16309,PRGD01,BTS
16310,PRGR01,BTS
16311,PRGR02,BTS
16312,PRKE01,BTS
16313,PROB01,BTS
16356,PRTI01,BTS
16357,PRTI02,BTS
16358,PRTI03,BTS
16359,PRTI04,BTS
16360,PRTI05,BTS
16361,PRTI06,BTS
16362,PVOO06,BTS
16363,PTPT06,BTS
16364,PTPT07,BTS
16365,PTPT08,BTS
16366,PTPT09,BTS
16367,PTPT10,BTS
16368,PTRD01,BTS
16369,PTRS01,BTS
16370,PTSG00,BTS
16371,PTTS01,BTS
16372,PTTS02,BTS
16373,PUAMW01,BTS
16374,PUFP01,BTS
16375,PTDZ02,BTS
16376,PTDZ03,BTS
16377,PTDZ51,BTS
16378,PTNO01,BTS
16379,PTNR01,BTS
16380,PTRE01,BTS
16381,PTRE02,BTS
16382,PTRE03,BTS
16383,PUHM01,BTS
16384,PUOF01,BTS
16385,PUOF02,BTS
16386,PUVR01,BTS
16387,PVAE01,BTS
16388,PVDI01,BTS
16389,PVHN01,BTS
16390,PVHN02,BTS
16395,SZIT02,BTS
16396,SZIT03,BTS
16397,PURD01,BTS
16398,PURS01,BTS
16399,PVCT01,BTS
16400,PVOO01,BTS
16401,PVOO02,BTS
16402,PVOO03,BTS
16403,PVOO04,BTS
16404,PVOO05,BTS
16406,PUPU00,BTS
16407,STRM09,BTS
16408,STRM10,BTS
16409,STSB01,BTS
16410,STST00,BTS
16411,STVB01,BTS
16412,STVM01,BTS
16413,STVN01,BTS
16414,STVN02,BTS
16415,SUMR01,BTS
16416,SURD01,BTS
16417,SUSU00,BTS
16418,STSM01,BTS
16419,PRTI07,BTS
16420,PRTI08,BTS
16421,PRTI11,BTS
16422,PSBD01,BTS
16423,PSCB01,BTS
16424,PSCE01,BTS
16450,PSCE02,BTS
16451,PSUL01,BTS
16452,PSUL02,BTS
16453,PSUL03,BTS
16454,PSUL04,BTS
16455,PTAC01,BTS
16456,PTAO01,BTS
16457,PTAO02,BTS
16458,PTBR01,BTS
16459,PTCE01,BTS
16460,PTCV51,BTS
16461,RJPE41,BTS
16462,RJPE42,BTS
16463,RJPE43,BTS
16464,RJPE45,BTS
16465,RJPE46,BTS
16466,RJPE47,BTS
16467,RJPE48,BTS
16522,RJPE49,BTS
16523,RJPE50,BTS
16524,RJPE52,BTS
16525,RJPE55,BTS
16526,RJPE56,BTS
16527,RJPE57,BTS
16528,RJPE58,BTS
16529,RJPE59,BTS
16530,RJPE60,BTS
16531,RJPE63,BTS
16532,RJPE66,BTS
16533,RJPE67,BTS
16534,RJPE68,BTS
16535,RJPE69,BTS
16536,RJPE70,BTS
16539,RJPE73,BTS
16540,RJPE74,BTS
16541,RJPE76,BTS
16542,RJPE77,BTS
16543,RJPE85,BTS
16544,RJPE86,BTS
16545,RJPE87,BTS
16546,RJPE88,BTS
16547,RJPE89,BTS
16548,RJPE90,BTS
16549,RJPH01,BTS
16550,RJPH02,BTS
16551,RJPH03,BTS
16552,RJPH04,BTS
16553,RJPH05,BTS
16554,PGCM01,BTS
16555,PVLF01,BTS
16556,CCCC16,BTS
16557,CCCC17,BTS
16558,CCCC22,BTS
16559,CCCC23,BTS
16560,CCCE01,BTS
16597,CCSM01,BTS
16598,CCSM03,BTS
16599,CDCD00,BTS
16600,CDCD01,BTS
16601,EXVH21,BTS
16602,EYCE01,BTS
16603,EZCE01,BTS
16604,FACT01,BTS
16605,FAFS01,BTS
16606,FCSA01,BTS
16607,FCSA02,BTS
16608,FILA01,BTS
16609,FLOR01,BTS
16610,FMDV06,BTS
16611,FMDV07,BTS
16612,FMDV40,BTS
16613,FMDV41,BTS
16614,FMDV61,BTS
16615,FMDV67,BTS
16616,FMNB01,BTS
16617,FRCT01,BTS
16618,FRCT02,BTS
16619,FRCT03,BTS
16621,FRMG01,BTS
16622,FRMG02,BTS
16623,FRMG04,BTS
16624,FRMG07,BTS
16625,FRSR01,BTS
16626,FRUR21,BTS
16627,FSBR01,BTS
16628,FSCE01,BTS
16629,FMNB02,BTS
16630,FRBC01,BTS
16631,FRBC04,BTS
16632,FRBC05,BTS
16633,FRCN01,BTS
16634,SUSU01,BTS
16635,SUSU02,BTS
16636,VIVI01,BTS
16679,ZPZP00,BTS
16680,RXRX00,BTS
16681,RXRX01,BTS
16682,ARIA01,BTS
16683,ARNT01,BTS
16684,ARNT02,BTS
16685,ARNT03,BTS
