CI_NAME,EQUIPTYPE
4S-PAS101,ENODEB
7NLGJPQ04,ENODEB
NLBSA223,ENODEB
NLCZNM04,ENODEB
4G-ALFS02-3,ENODEB
4G-BHCE02,ENODEB
4G-BHCE38-4,ENODEB
4G-SABA09-2,ENODEB
4G-SABA09-3,ENODEB
4G-SPIB01-3,ENODEB
4G-SPPI03-2,ENODEB
4G-SPJP04,ENODEB
4G-SPCG02-4,ENODEB
4G-BHCE25-2,ENODEB
4G-SABA03-4,ENODEB
4G-SPCC06-3,ENODEB
4G-SPCG02-2,ENODEB
4G-TRMO01,ENODEB
4S-PAS019,ENODEB
4S-PAS040,ENODEB
NLDSDS01,ENODEB
4G-BHCE27-4,ENODEB
4G-BLMCD3-4,ENODEB
4G-CQCQJ0,ENODEB
4G-PRTI30,ENODEB
4G-SABA03,ENODEB
4G-SISS01,ENODEB
4G-SLSLJ5-4,ENODEB
4G-BLMNJ1-4,ENODEB
4G-PROB01,ENODEB
4G-SPSM97-03,ENODEB
4G-BHCE72,ENODEB
4S-PAS016,ENODEB
4G-FMNB02,ENODEB
4G-GNA710,ENODEB
4G-SPLJ15-2,ENODEB
4G-AUAUJ0,ENODEB
4G-RJSZ20,ENODEB
4G-MNSNJ4-3,ENODEB
4G-FRNA01,ENODEB
4S-SPS426,ENODEB
4S-SPS611,ENODEB
4G-BLMNJ9-3,ENODEB
MWE-RJ-RJ002M-N1.1,MWE
MWE-RJ-RJ020M-T1,MWE
MWE-RJ-RJ0881-T1-CG,MWE
MWE-RJ-RJ2761-T1-HW,MWE
MWE-RJ-RJ3757-T1-NO,MWE
MWE-RJ-RJ4711-N1,MWE
MWE-RJ-RJBF33-N1-CG,MWE
MWE-RJ-RJBT32-N1.1,MWE
MWE-RJ-RJCP01-N1.1,MWE
MWE-RJ-RJLG06-T2-CG,MWE
MWE-RJ-RJMW08-N2-CG,MWE
MWE-RJ-RJMW34-T6-HW,MWE
MWE-RJ-RJMW58-N1.1,MWE
MWE-RJ-RJPH14-T1-CG,MWE
MWE-RJ-RJSC08-N3.3,MWE
MWE-RJ-SAAP01-N1.1,MWE
MWE-RJ-SFIT05-N1-CG,MWE
MWE-RJ-SGLO35-N5-HW,MWE
MWE-RJ-SIUMW01-N1-CG,MWE
MWE-RJ-STMM01-N1-CG,MWE
MWE-RJ-TRLMW03-T1-HW,MWE
MWE-RJ-VRDMW02-N1.1,MWE
MWE-RJ-VRED15-N1.1,MWE
MWE-MS-ACPE01-Y422-dir-CGMS45,MWE
MWE-MS-CPEMW01-Y705-EXP,MWE
MWE-MS-PNBS02-N1.1,MWE
MWE-PR-ACTA01-Y4086-EXP E1,MWE
MWE-PR-ALDA01-T15-dir-KFMO01,MWE
MWE-PR-AMGA01-Y4104-EXP,MWE
MWE-PR-APCS05-N5-HW,MWE
MWE-PR-APUB02-I268-dir-ALDA01,MWE
MWE-PR-AUCE01-Y4940-dir-CKMO01,MWE
MWE-PR-BZCE02-N4-HW,MWE
MWE-PR-CIAS01-Y4058-dir-CIAM01,MWE
MWE-PR-CLMP01-Y4689-dir-CTCC01,MWE
MWE-PR-COSG01-Y30042-dir-PZ3117,MWE
MWE-PR-CTEP01-Y3671-dir-CTBI01,MWE
MWE-PR-CTPV01-T3-HW,MWE
MWE-PR-CTTR01-Y40100-dir-PR2256,MWE
MWE-PR-CTVV02-Y30015-dir-ACTA01,MWE
MWE-PR-EBMR01-Y31020-dir-PECT01,MWE
MWE-PR-FRNA01-Y75-dir-FRCE01,MWE
MWE-PR-GTFO01-T2-HW,MWE
4G-SPCN01,ENODEB
4G-TUEL65,ENODEB
4G-UBUR23-3,ENODEB
4G-BLMSA3-4,ENODEB
4G-CASA37,ENODEB
4G-CPPT03-3,ENODEB
4G-JTCT01,ENODEB
4G-PRS080,ENODEB
4G-PWPWJ5,ENODEB
4G-REIG01,ENODEB
4G-SPBF15-3,ENODEB
4G-SPSM98-01,ENODEB
4G-BLMCC9-2,ENODEB
4S-BAS144,ENODEB
4G-SPAI06-2,ENODEB
4G-ERFS05,ENODEB
4G-BSA122-2,ENODEB
4G-BSA120-2,ENODEB
4G-SPSO03-3,ENODEB
4G-IRBH93,ENODEB
4G-PMJTA9-2,ENODEB
4G-SLNSB1,ENODEB
4G-SPSU07-2,ENODEB
4G-DQCX22,ENODEB
HIEPT02,vUDC
HGRJO3,EDA
4G-SPSU07-3,ENODEB
01DQX297_2,PDH
02X397_1,PDH
EBT-DUFRYGAV899_1,PDH
EGRD-TABOACO_1,PDH
GVT-BASIMOVELAME4430_1,PDH
GVT-FLAVIENSEFC139_1,PDH
GVT-MAGENTAGAV712_1,PDH
GVT-MBONITA_1,PDH
INTG-CLARKE_1,PDH
INTG-DWCOMISSARIRA81_1,PDH
INTG-FACILITYVP572_1,PDH
INTG-GLOBEX89_1,PDH
INTG-GLOBEXUTILM308_1,PDH
INTG-GMMINISTER686_1,PDH
INTG-GOVRJJAB23800_1,PDH
INTG-GOVRJSM1_1,PDH
INTG-HANGERSAMA107_1,PDH
INTG-HAZTECPLA5213_1,PDH
INTG-METROPOLITAN935_1,PDH
INTG-NEXTLTRCD219_1,PDH
INTG-RBRASIL_1,PDH
INTG-REALEQ783_1,PDH
MWE-PR-PZ3233-Y30001-dir-CTJC01,MWE
MWE-PR-PZ3304-Y30051-dir-CTEF99,MWE
MWE-PR-PZ36CW-N1,MWE
MWE-PR-QNCE01-Y31247-dir-PR5151,MWE
MWE-PR-QUDS01-T4557-dir-EBMR01,MWE
MWE-PR-RAMO01-T30397-dir-SLIMW01,MWE
MWE-PR-RECE01-Y4463-dir-PRMW14,MWE
MWE-PR-ROCE01-Y30277-dir-PR5017,MWE
MWE-PR-ROCE01-Y30851-dir-MFMO01,MWE
MWE-PR-RVCE01-T30341-dir-TGFM01,MWE
MWE-PR-SC2196-Y30403-dir-PLPI01,MWE
MWE-PR-SC2198-T30405-dir-PLPI01,MWE
MWE-PR-SJIT01-Y30092-dir-SJRE01,MWE
MWE-PR-SJMI01-Y1047-dir-CTSY01,MWE
MWE-PR-SJPR01-Y4657-dir-SJPM01,MWE
MWE-PR-SLCT801CL-N1,MWE
MWE-PR-SLCTAP60-T1-HW,MWE
MWE-PR-SLCTFA60-T1-HW,MWE
MWE-PR-SLCTPV60-T1-HW,MWE
MWE-PR-SLCTVK01-T1-HW,MWE
MWE-PR-SLPDCE04-Y31301-di-PDCE01,MWE
MWE-PR-SSCE01-T2-HW,MWE
MWE-PR-TAPI01-Y30301-dir-PR5078,MWE
MWE-PR-TJPP01-Y4665-dir-SJPR01,MWE
MWE-PR-TLCE01-N3-HW,MWE
MWE-PR-TOVP01-Y2674-dir-TOCE51,MWE
MWE-PR-TWCE01-Y4824-dir-PR5458,MWE
MWE-PR-UMPR51-Y30171-dir-PR2324,MWE
MWE-PR-UVBP01-Y30025-dir-UVJO01,MWE
MWE-PR-UVJO01-N2-HW,MWE
MWE-PR-YTCE01-Y31115-dir-QUCE01,MWE
MWE-RS-AEMR01-N1-HW,MWE
MWE-RS-AGUD01-N2-HW,MWE
MWE-RS-APAE01-IPBOX24-dir-BPAS01,MWE
MWE-RS-APAE01-Y4010-EXP,MWE
MWE-RS-APAE01-Y4011-EXP,MWE
MWE-RS-APAE01-Y4435-EXP,MWE
MWE-RS-BCAN01-Y1554-dir-SLER06,MWE
MWE-RS-BGVR07-Y-dir-RS015M,MWE
MWE-RS-BPAS01-Y31082-dir-PASR03,MWE
MWE-RS-CGUR02,MWE
MWE-RS-CIOR01-Y3535-dir-PASR09,MWE
4G-SPTR06,ENODEB
4G-SPTR06-4,ENODEB
4S-BAS005,ENODEB
4G-RVDG02,ENODEB
4G-CRLL06,ENODEB
4G-CCLL08,ENODEB
4G-SPBL03-2,ENODEB
4G-SPBL03-4,ENODEB
4G-SDCEJ0,ENODEB
4G-UNAS91,ENODEB
4G-PARO91,ENODEB
4G-CGMSA9,ENODEB
4G-SPAC08,ENODEB
4G-SPAC08-2,ENODEB
4G-RGRR02,ENODEB
4G-SPCI09,ENODEB
4G-SPCI09-2,ENODEB
4G-TENOJ0,ENODEB
4G-TUVGJ1,ENODEB
4S-BAS031,ENODEB
4S-BAS007,ENODEB
4G-RJTJ35,ENODEB
4G-ANAS91,ENODEB
4S-MAS101,ENODEB
4G-SJFTJ0,ENODEB
4G-SPIB23-4,ENODEB
4G-RTVV01,ENODEB
4G-PBPR01,ENODEB
4G-MAVD01,ENODEB
4S-BAS029,ENODEB
4G-TBTBJ0,ENODEB
4G-BHPA07-2,ENODEB
4G-DVBC56,ENODEB
4G-FEGO91,ENODEB
4G-TAAI91,ENODEB
4G-STEM01-2,ENODEB
4G-TBNAJ1-4,ENODEB
4G-BHLE14-3,ENODEB
4G-BLMCD3,ENODEB
4G-BGER04,ENODEB
4G-SJXR02-2,ENODEB
4G-SERO02,ENODEB
4G-BSA122,ENODEB
4S-PAS031,ENODEB
4G-SPIB23,ENODEB
4G-SPIB23-2,ENODEB
4G-FMBE01,ENODEB
4G-SGLO10,ENODEB
4G-PETR33,ENODEB
4G-ANANC0-4,ENODEB
MWE-PR-GUER01-Y30921-dir-GRPMW01,MWE
MWE-PR-IRNR01-Y4270-dir-IRCE01,MWE
MWE-PR-IYCE01-Y30540-dir-RZLMW01,MWE
MWE-PR-JZOMW01-Y31256-dir-RCCE01,MWE
MWE-PR-LDAG20-Y5552-dir-LDJC04,MWE
MWE-PR-LOAG51-Y4363-dir-ISCE01,MWE
MWE-PR-MAFL01-Y30810-dir-PR1250,MWE
MWE-PR-NOCE01-Y31369-dir-UMPR51,MWE
MWE-PR-PBPB01-Y30710-dir-PBPA01,MWE
MWE-PR-PGJE01-Y4250-dir-PGML01,MWE
MWE-PR-PGJP01-Y4474-dir-PGUN01,MWE
MWE-PR-PGVV01-T3-HW,MWE
MWE-PR-PNCP01-Y31-dir-ACTA01,MWE
MWE-PR-PQJP01-Y31286-dir-PQCE01,MWE
MWE-PR-PR012E-Y5994-dir-CVMF51,MWE
MWE-PR-PR019E-Y30662-dir-PR008D,MWE
MWE-PR-PR068D-Y30032-dir-UMPR51,MWE
MWE-PR-PR1199-N4-HW,MWE
MWE-PR-PR1301-Y30699-dir-TBGMW03,MWE
MWE-PR-PR1702-Y30773-dir-MGAB16,MWE
MWE-PR-PR2326-Y30807-dir-UMJP01,MWE
MWE-PR-PR3018-T3-HW,MWE
MWE-PR-PR3272-Y30753-dir-CTMS01,MWE
MWE-PR-PR4241-T5910-dir-PR5022,MWE
MWE-PR-PR5017-Y30278-dir-ROCE01,MWE
MWE-PR-PR5050-T3-HW,MWE
MWE-PR-PR5080-Y30820-dir-PR5943,MWE
MWE-PR-PR5108-T2-HW,MWE
MWE-PR-PR5144-Y4792-dir-PR5098,MWE
MWE-PR-PR5193-Y4918-dir-PR5168,MWE
MWE-PR-PR5357-Y31111-dir-BNSL01,MWE
MWE-PR-PR5363-Y5615-dir-UVJO01,MWE
MWE-PR-PR5395-N1.1,MWE
MWE-PR-PR5473-T3-HW,MWE
MWE-PR-PR5946-T1-HW,MWE
MWE-PR-PR5964-N1-ER.1,MWE
MWE-PR-PR-GUAM01-T1-HW,MWE
MWE-PR-PVAE01-Y5483-dir-PVDI01,MWE
MWE-PR-PZ3121-T5750-dir-WBSU01,MWE
MWE-PR-PZ3234-Y5547-dir-CTMS01,MWE
MWE-PR-QUCE01-Y2455-dir-JOMO01,MWE
MWE-PR-RECE01-Y5326-dir-PR5386,MWE
INTG-SULAB1_1,PDH
INTG-TJRJPAC305_1,PDH
INTG-YINSBRASILWL2400_1,PDH
LGHT_SEBMT_1,PDH
LGHT-MRTDJS219_1,PDH
LGHT-SE.AFR_1,PDH
MODEM MTRD-DRESSER,PDH
TEL-BERLITBAR_1,PDH
TESP-ZTEBRASAME3443_1,PDH
TIM-3GRJSZ06_1,PDH
TIM-RJIG12_1,PDH
TIM-RJLG10_1,PDH
TIM-RJSC09,PDH
TLFE-ABNBPD1281_1,PDH
TLFE-CBFDESENSGUS92_11,PDH
TLFE-HYUNDAIAME4485_1,PDH
TLFE-JAMIR_1____TLFE-PACHECO.1,PDH
TLFE-METAREQUA580_1,PDH
TLFE-SANTCANB2025_1,PDH
HUCTA1,CUDB
HISNE4,EIR
4G-BHCE14-4,ENODEB
YXRJO1,vMDM
MWE-MS-NAAD01-T4-HW,MWE
RMACJGU-SI9482-01,ROTEADOR
RMACSPO-SP1148-01,ROTEADOR
RMACDSR-RS3261-01,ROTEADOR
RMACAKS-RS0273-01,ROTEADOR
RMACMOC-SI9780-01,ROTEADOR
RMACSSG-SI9755-01,ROTEADOR
RMACSAP-SI9870-01,ROTEADOR
RMACSPO-SPJP22-01,ROTEADOR
RMACCAH-CSTN04-01,ROTEADOR
RMACYCA-SC1719-01,ROTEADOR
RMACSMO-SC2450-01,ROTEADOR
RMACIBD-RS3083-01,ROTEADOR
RMACKDK-RS3063-01,ROTEADOR
RMAGSPO-SPRE01-01,ROTEADOR
RMAGSDR-SAFE03-01,ROTEADOR
RMACSOO-SOSR01-01,ROTEADOR
RMACCEM-CTAL22-01,ROTEADOR
RMACCEM-CTNE01-01,ROTEADOR
MWE-RS-COXL01-Y1632-dir-BPAS01,MWE
MWE-RS-CSLR02-N3-HW,MWE
MWE-RS-CSLR02-N4-HW,MWE
MWE-RS-CSLR18-N6-HW,MWE
MWE-RS-CSLR29-Y4770-dir-FIZR02,MWE
MWE-RS-CSXR02-Y4625-dir-MRAR01,MWE
MWE-RS-DOIS02-T3543-dir-IVIR01,MWE
MWE-RS-EIOR98-N1,MWE
MWE-RS-ERBR01-Y3759-dir-ERER06,MWE
MWE-RS-ESUR04-Y2756-dir-ESUR01,MWE
MWE-RS-FCAR01-T4-HW,MWE
MWE-RS-FRLR01-T6-HW,MWE
MWE-RS-GAOR02-Y31161-dir-NOBR01,MWE
MWE-RS-GAUR01-Y30148-dir-SC5009,MWE
MWE-RS-GIRU02-N4-HW,MWE
MWE-RS-GUBR06-Y2737-dir-GUBR05,MWE
MWE-RS-GUBR07-Y2739-dir-GUBR05,MWE
MWE-RS-LJSMA01-Y4246-dir-ASMA01,MWE
MWE-RS-MGOR02-T1-HW,MWE
MWE-RS-MGOR03-T3-HW,MWE
MWE-RS-MRAR01-Y5402-dir-PASR08,MWE
MWE-RS-MRAR01-Y5405-dir-MRAR02,MWE
MWE-RS-NOVH05-Y5421-dir-NOVH11,MWE
MWE-RS-NPTR02-Y5701-dir-NPTR01,MWE
MWE-RS-NVHR01-T30580-dir-ARRC01,MWE
MWE-RS-NVSR01-N4-HW,MWE
MWE-RS-PASR08-Y5454-dir-MRAR01,MWE
MWE-RS-PASR09-Y3213-dir-POTR01,MWE
MWE-RS-POAN09-Y3765-dir-LJPOA01,MWE
MWE-RS-POAN39-T2866-dir-POAN38,MWE
MWE-RS-PTNMW01-T1-HW,MWE
MWE-RS-RGRR07-Y1128-dir-RGRR08,MWE
MWE-RS-ROSR02-Y5691-dir-AOIR01,MWE
MWE-RS-RS015M-Y-dir-BGVR07,MWE
MWE-RS-RS2411-N3-HW,MWE
MWE-RS-RS3304-T1-HW,MWE
MWE-RS-RS8042-Y30097-dir-GTIR14,MWE
MWE-RS-SCRR02-Y4297-dir-SCRR01,MWE
MWE-RS-SCRR05-Y4313-dir-VEZR02,MWE
MWE-RS-SEER01-Y4606-dir-CPUR04,MWE
MWE-RS-SEER05-Y4597-dir-SMAR10,MWE
MWE-RS-SFOR01-Y31257-dir-NOBR01,MWE
4G-BLMCD3-3,ENODEB
4G-BSA125-4,ENODEB
4G-CTBN25-4,ENODEB
4G-DDSN04,ENODEB
4G-SPST03-2,ENODEB
4G-PRS075,ENODEB
4G-BHCE20-3,ENODEB
4G-SPAI24-4,ENODEB
4G-CPSB03-2,ENODEB
4G-SPCD10-3,ENODEB
4G-BLMCA7-3,ENODEB
4G-BHCE09,ENODEB
4G-RJSC04,ENODEB
4G-ALDEJ1,ENODEB
NLBSA542,ENODEB
4G-ANANC7-3,ENODEB
4G-VZSA16,ENODEB
4G-GRSF03,ENODEB
4G-NBDE23,ENODEB
4G-PGBP03,ENODEB
4G-PLTR05,ENODEB
4G-POAS31,ENODEB
4G-PTCE01,ENODEB
4G-RJJP51,ENODEB
4G-SERO06,ENODEB
4G-FNSB03,ENODEB
4G-FVJH01,ENODEB
4G-FVJH01-2,ENODEB
4G-GNA705,ENODEB
4S-PAS107,ENODEB
4G-ICOAJ3-3,ENODEB
4G-PPPPJ1,ENODEB
4G-SPRT14-2,ENODEB
4G-ACG084,ENODEB
4G-DQCX83,ENODEB
4G-GNA065,ENODEB
4G-MNSOB6-2,ENODEB
4G-NBDE15,ENODEB
4G-BSA120-3,ENODEB
4G-URUR14,ENODEB
4G-CTAL22-2,ENODEB
4G-URCE09,ENODEB
4G-MNSCE0,ENODEB
4G-SPSU08,ENODEB
4G-VPIO17-2,ENODEB
4S-PAS084,ENODEB
4G-GVPE03,ENODEB
4G-JFSS84-2,ENODEB
4G-SLSLJ4-2,ENODEB
4G-SLSLJ4-3,ENODEB
4G-JFAR06,ENODEB
4G-GTFO01,ENODEB
4G-INPA01,ENODEB
MWE-PR-RVOB01-Y30586-dir-PR5398,MWE
MWE-PR-SJRE01-Y30091-dir-SJIT01,MWE
MWE-PR-SLCTLL32-T2-HW,MWE
MWE-PR-SQCMW01-Y30769-dir-WBCE01,MWE
MWE-PR-TBGMW03-T2-HW,MWE
MWE-PR-TRAG51-Y4269-dir-GIJG03,MWE
MWE-PR-UMPR51-Y31099-dir-UMPN51,MWE
MWE-PR-YTCE01-Y5889-dir-PR024D,MWE
MWE-RS-APAE01-T39-dir-NOVH16,MWE
MWE-RS-ASMA01-Y30998-dir-SMAR07,MWE
MWE-RS-CCRR02-Y30245-dir-CCRR04,MWE
MWE-RS-COXL02-Y1635-dir-COXL01,MWE
MWE-RS-CZAR02-T2-HW,MWE
MWE-RS-ERER05-Y3748-dir-ERER06,MWE
MWE-RS-FXVR02-Y30943-dir-FXVR03,MWE
MWE-RS-GDOR01-Y3217-dir-NVPMW01,MWE
MWE-RS-GUBR03-T5-HW,MWE
MWE-RS-IJIR04-Y3650-dir-CZAR06,MWE
MWE-RS-ITAA01-N1,MWE
MWE-RS-MAQN02-Y31274-dir-MAQN01,MWE
MWE-RS-MGOR06-N1-HW,MWE
MWE-RS-MILE01-Y30975-d-MILEMW01,MWE
MWE-RS-MORU01-Y5560-dir-LFCR01,MWE
MWE-RS-MRAR01-Y5453-dir-PASR08,MWE
MWE-RS-MRAR04-Y30271-dir-MRAR01,MWE
MWE-RS-NOVH16-Y40-dir-APAE01,MWE
MWE-RS-NVPMW01-Y3215-dir-NVPS07,MWE
MWE-RS-NVPMW01-Y3216-dir-GDOR01,MWE
MWE-RS-PASR03-Y2086-dir-PASR13,MWE
MWE-RS-PASR09-Y3536-dir-CIOR01,MWE
MWE-RS-PASR10-Y3539-dir-BPAS01,MWE
MWE-RS-POAN23-Y2776-dir-APAE01,MWE
MWE-RS-PWIR01-Y30546-dir-CSXR03,MWE
MWE-RS-PWWR01-T5529-dir-VAOR08,MWE
MWE-RS-RGRR09-Y1309-dir-RGRR10,MWE
MWE-RS-RS0201-T5-HW,MWE
MWE-RS-RS022M-Y5467-dir-TRIR01,MWE
MWE-RS-RS2440-T30023-dir-ENCA01,MWE
MWE-RS-RSMW11-T3-HW,MWE
MWE-RS-SC5009-T30147-dir-GAUR01,MWE
MWE-RS-SCRR04-Y31083-dir-SCRR06,MWE
RMACCEM-CTRO01-01,ROTEADOR
RMACCEM-CTPP08-01,ROTEADOR
RMACCEM-CTCA11-01,ROTEADOR
RMACCEM-MG1849-01,ROTEADOR
RMACMORU-RS0333-01,ROTEADOR
RMACCEM-CTJP10-01,ROTEADOR
RMACCEM-CTED01-01,ROTEADOR
RMACCEM-MG1492-01,ROTEADOR
RMACSJP-SJSR01-01,ROTEADOR
RMACCEM-MG1482-01,ROTEADOR
RMACCEM-MG1486-01,ROTEADOR
RMACCVAR-CVAR01-01,ROTEADOR
RMACSJP-SJER01-01,ROTEADOR
RMAGGNA-GNA01-01,ROTEADOR
RMACCEM-MG1484-01,ROTEADOR
RTNMBHE0101,ROTEADOR
RTSRRJO0101,ROTEADOR
RTSRACU0101,ROTEADOR
RTSRPAE0101,ROTEADOR
RTRRSNE0102,ROTEADOR
RTSRSPO0301,ROTEADOR
RTRRSNE0101,ROTEADOR
BLM-BLMN13-HWP01,PTN
BASDR_MSAN0009,MSAN
GOGNA_MSAN0001,MSAN
BASDR_MSAN0005,MSAN
BASDR_MSAN0012,MSAN
BASDR_MSAN0003,MSAN
4G-LZAG12,ENODEB
4G-MOSQJ1-2,ENODEB
4G-MOSQJ1-3,ENODEB
4G-RJBT39,ENODEB
4G-SCQG01,ENODEB
4G-SGLO11,ENODEB
4G-CRCT04-2,ENODEB
4G-DINCJ0,ENODEB
4G-FNLT47,ENODEB
4G-GNA125,ENODEB
4G-GNA731,ENODEB
4G-GNA768,ENODEB
4G-SCS097,ENODEB
4S-MAS064,ENODEB
4G-SABA14,ENODEB
4G-SLSSJ1-2,ENODEB
MWE-RS-SGBR01-Y31090-dir-SGBR03,MWE
MWE-RS-SGBR04-Y4593-dir-VINV01,MWE
MWE-RS-SIVR01-Y30989-dir-SIVR02,MWE
MWE-RS-SMAR10-Y5161-dir-SMAR07,MWE
MWE-RS-STRO03-N3,MWE
MWE-RS-STRO03-N4-HW,MWE
MWE-RS-TESR01-Y3009-dir-TESR04,MWE
MWE-RS-TJPP01-Y4660-dir-TJMC01,MWE
MWE-RS-TUDR01-N2-HW,MWE
MWE-RS-VAIR03-Y31102-dir-SCRR06,MWE
MWE-RS-VAIR03-Y31103-dir-VAIR04,MWE
MWE-RS-VDSR01-Y4575-dir-GAUR01,MWE
MWE-RS-VINV01-Y5722-dir-SEER02,MWE
MWE-RS-VINVMW01-Y30551-d-VINV01,MWE
MWE-RS-XNLA02-Y5442-dir-XNLA04,MWE
MWE-SC-3SLJSLT02-T1-NO,MWE
MWE-SC-3SLJSTM01-Y30913-d-JSMO01,MWE
MWE-SC-ABNU01-N4-RTN620,MWE
MWE-SC-ABNU01-Y2314-EXP,MWE
MWE-SC-ABNU01-Y2315-EXP,MWE
MWE-SC-ACMO01-Y5874-dir-SC5359,MWE
MWE-SC-AFNS01-Y3595-EXP,MWE
MWE-SC-AFNS01-Y3596-EXP,MWE
MWE-SC-AFNS01-Y4966-dir-BGMB01,MWE
MWE-SC-AQCE01-N4-HW,MWE
MWE-SC-AQCE01-T5-HW,MWE
MWE-SC-ARCT01-Y1845-dir-MJVD01,MWE
MWE-SC-BCET01-Y30679-dir-BCTQ01,MWE
MWE-SC-BCET01-Y4960-dir-IMMO01,MWE
MWE-SC-BCMO01-Y4578-dir-IAFZ02,MWE
MWE-SC-BCTQ01-Y31349-dir-BCMO01 ,MWE
MWE-SC-BCTQ01-Y4962-dir-BCET01,MWE
MWE-SC-BGCE01-Y5877-dir-SC5032,MWE
MWE-SC-BLFT01-Y30599-dir-SC2139,MWE
MWE-SC-BLFT01-Y5979-dir-BLPE01,MWE
MWE-SC-BLMP01-N1-ER.1,MWE
MWE-SC-BLSE01-Y31129-dir-ABNU01,MWE
MWE-SC-BLSE01-Y31166-dir-GPRC01,MWE
MWE-SC-BOSLMW01-Y31242-d-SC5950,MWE
MWE-SC-BQEMW01-Y30756-dir-SK1773,MWE
MWE-SC-BQEMW02-N1-HW,MWE
MWE-SC-BQSF01-Y4985-dir-SCMW03,MWE
4G-SLSSJ1-3,ENODEB
4G-SNRRJ0,ENODEB
4G-ANAND9-2,ENODEB
4G-FLMOJ0,ENODEB
4G-BSA122-4,ENODEB
4G-GVNFJ1,ENODEB
4G-IMMP01,ENODEB
4G-SSLL01,ENODEB
4G-ARCZ05,ENODEB
4G-PVOOG3,ENODEB
4G-SGLO13,ENODEB
NLSJSE10,ENODEB
4G-BTMP01-2,ENODEB
4G-LPCE02,ENODEB
4G-RJBT51,ENODEB
4G-SPJS31-2,ENODEB
4G-SPJS31-4,ENODEB
4G-SAST02,ENODEB
4S-BAS196,ENODEB
4S-PAS146,ENODEB
4G-LZAG24,ENODEB
4G-TSJQJ5,ENODEB
4S-PAS151,ENODEB
4G-RJBA38,ENODEB
4G-NVIG60,ENODEB
4G-BGER03,ENODEB
4S-BAS023,ENODEB
4G-ICOAJ6-3,ENODEB
4G-RJLG46,ENODEB
4G-RTQD01,ENODEB
4G-SZJR04-3,ENODEB
4G-RJMD41,ENODEB
4G-GNA703,ENODEB
4G-URMB01,ENODEB
4G-CTPZ01,ENODEB
4G-GNA301,ENODEB
4G-CPGZ06,ENODEB
4G-ALFS01-3,ENODEB
4G-GRSE02-2,ENODEB
4G-IOBS01,ENODEB
4G-LZAG15,ENODEB
4G-MRVC04,ENODEB
4G-RCBGJ1,ENODEB
4G-RJCP03,ENODEB
4G-FRVP01,ENODEB
4G-GNA702,ENODEB
4G-GNA758,ENODEB
4G-RJLG27,ENODEB
4G-CAJUJ1,ENODEB
4G-KTCR01,ENODEB
4G-CES280,ENODEB
4G-SPIB10-3,ENODEB
MWE-RS-SCRR06-Y31084-dir-SCRR04,MWE
MWE-RS-SCRR06-Y31101-dir-VAIR03,MWE
MWE-RS-SEER05-Y30356-d-VINVMW01,MWE
MWE-RS-SFPR01-N1,MWE
MWE-RS-SFPR04-T3,MWE
MWE-RS-SGBR03-Y30853-dir-SGBR01,MWE
MWE-RS-SIVR03-Y30991-dir-SIVR02,MWE
MWE-RS-SMAR07-Y30997-dir-ASMA01,MWE
MWE-RS-SONP06-Y2838-dir-SONP02,MWE
MWE-RS-STRO03-N6-HW,MWE
MWE-RS-STRO03-T5-HW,MWE
MWE-RS-TESR04-Y3008-dir-TESR01,MWE
MWE-RS-TRFR02-Y30629-dir-TUIR01,MWE
MWE-RS-TRIR01-Y2902-dir-IBDR03,MWE
MWE-RS-TUIR01-Y30666-dir-TUIR02,MWE
MWE-RS-VAIR04-Y31104-dir-VAIR03,MWE
MWE-RS-VAOR04-Y222-dir-VAOR06,MWE
MWE-RS-VINV01-Y31093-d-VINVMW01,MWE
MWE-RS-VINVMW01-Y31091-d-SEER05,MWE
MWE-RS-VINVMW01-Y31094-d-VINV01,MWE
MWE-RS-XXXXA-Y-dir-XXXXB,MWE
MWE-SC-3SLLJCE02-Y31302-d-LJCE01,MWE
MWE-SC-3SLPL04-Y30961-dir-PLAF01,MWE
MWE-SC-ABNU01-Y2311-EXP,MWE
MWE-SC-ABNU01-Y2316-EXP,MWE
MWE-SC-ABNU01-Y28-dir-BLKA01,MWE
MWE-SC-AFNS01-Y30322-dir-SOAI01,MWE
MWE-SC-AFNS01-Y4326-EXP,MWE
MWE-SC-AFNS01-Y4327-EXP,MWE
MWE-SC-AFNS01-Y5456-dir-PLAF01,MWE
MWE-SC-AQSN01-N6-HW,MWE
MWE-SC-AQSN01-N7-HW,MWE
MWE-SC-ARLG01-Y1883-dir-SMMO02,MWE
MWE-SC-BCET01-Y5364-dir-IMMO01,MWE
MWE-SC-BCET01-YXXXX-dir-BCTQ01,MWE
MWE-SC-BCTQ01-N2,MWE
MWE-SC-BCUA01-P-2332-EXP E1,MWE
MWE-SC-BCUA01-Y3372-EXP,MWE
MWE-SC-BGMB01-Y4968-dir-BGCE01,MWE
MWE-SC-BLIN02-Y1731-dir-BLMR01,MWE
MWE-SC-BLIN02-Y30436-dir-BLMR01,MWE
MWE-SC-BLMP01-Y1772-dir-BLIR01,MWE
4S-MAS016,ENODEB
4S-PAS018,ENODEB
4S-SPS710,ENODEB
4G-EPMC24,ENODEB
4G-RSCE03,ENODEB
4G-BLMOA0-2,ENODEB
4G-NVIG78,ENODEB
4G-SAMB52,ENODEB
4G-URDI01,ENODEB
4S-BAS057,ENODEB
